Title,Composer,Key,Rhythm,Time Signature,Section,Measure,Chord Index,Chord,Year
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,1,21,C7#5,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,2,22,F6,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,2,23,C7#5,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,3,24,C7#5,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,4,25,Am7b5,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,5,26,D7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,5,27,Ab9,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,6,28,Gm7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,6,29,D7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,7,30,Gm7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,8,31,Gm7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,9,32,Eb7#11,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,10,33,Dm7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,11,34,G7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,12,35,Gm7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,13,36,C7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,14,37,F6,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,15,38,Gm7,1928
My Lucky Star,DeSylva-Brown-Henderson,,Medium Swing,4/4,B,15,39,C7,1928
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,0,0,Em9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,1,1,Fmaj9/B,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,2,2,Em9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,3,3,B13,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,4,4,E7#9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,5,5,Am9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,6,6,B7b9sus,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,6,7,B7#5#9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,7,8,Em9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,8,9,Fmaj9#11/B,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,9,10,Em9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,A,10,11,B7#5#9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,0,12,Bb13,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,0,13,Bb7#5,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,1,14,Ebmaj7,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,2,15,B13,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,2,16,B9#5,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,3,17,Em9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,4,18,C#13,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,4,19,C#9#5,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,5,20,F#m9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,6,21,Am9/B,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,6,22,B7b9#5,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,7,23,Em9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,8,24,Fmaj7#11/B,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,9,25,Em9,1935
My Man's Gone Now,George Gershwin,Emin,Waltz,3/4,B,10,26,B7#5#9,1935
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,0,0,Bbmaj7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,1,1,Bbmaj7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,2,2,Ab7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,3,3,G7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,4,4,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,5,5,G9#5,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,6,6,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,7,7,G9#5,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,B,0,8,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,B,1,9,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,B,2,10,F7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,B,3,11,Gb07,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,B,4,12,Gm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,B,5,13,C7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,B,6,14,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,B,7,15,F7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,0,16,Bbmaj7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,1,17,Bbmaj7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,2,18,Ab7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,3,19,G7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,4,20,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,5,21,G9#5,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,6,22,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,7,23,Fm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,A,7,24,Bb7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,0,25,Ebmaj7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,1,26,E07,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,2,27,Bb7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,3,28,G7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,4,29,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,5,30,F7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,6,31,Bb6,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,6,32,B07,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,7,33,Cm7,1912
My Melancholy Baby,Burnett-Norton,Bb,Medium Swing,4/4,C,7,34,F7,1912
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,0,0,Fmaj7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,1,1,Am7b5,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,1,2,D7b9,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,2,3,Gm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,3,4,Bbm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,3,5,Eb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,4,6,Fmaj7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,4,7,,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,4,8,Bbm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,4,9,Eb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,5,10,Abmaj7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,5,11,Db7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,6,12,Gm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,7,13,C7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,8,14,Gm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,8,15,C7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,9,16,Fmaj7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,9,17,,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,9,18,Bbm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,9,19,Eb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,0,20,Abmaj7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,0,21,Fm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,1,22,Bbm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,1,23,Eb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,2,24,Gb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,2,25,F7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,3,26,Bb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,4,27,Bbm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,4,28,Eb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,5,29,Gm7b5,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,5,30,C7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,5,31,Fm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,5,32,,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,6,33,Dm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,6,34,G7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,7,35,Gm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,B,7,36,C7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,0,37,Fmaj7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,1,38,Am7b5,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,1,39,D7b9,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,2,40,Gm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,3,41,Bbm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,3,42,Eb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,4,43,Fmaj7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,4,44,,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,4,45,Bbm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,4,46,Eb7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,5,47,Abmaj7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,5,48,Db7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,6,49,Gm7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,6,50,C7,1934
My Old Flame,Johnson-Coslow,F,Ballad,4/4,A,7,51,F6,1934
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,0,0,Cmaj7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,0,1,Am7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,1,2,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,1,3,,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,1,4,G7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,1,5,G#0,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,2,6,Am7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,2,7,Fmaj7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,3,8,Em7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,3,9,A7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,4,10,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,4,11,,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,4,12,G7(Bm7b5),1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,4,13,G#0(E7),1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,5,14,Am7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,5,15,D7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,6,16,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,6,17,G7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,7,18,Em7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,7,19,A7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,7,20,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,7,21,G7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,8,22,C6,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,8,23,,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,8,24,F#m7b5,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,8,25,B7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,0,26,Em7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,0,27,(C#m7b5),1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,1,28,F#m7b5,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,1,29,B7b9,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,2,30,Em7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,2,31,(C#m7b5),1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,3,32,F#m7b5,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,3,33,B7b9,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,4,34,Em,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,4,35,Em/maj7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,5,36,Em7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,5,37,A7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,6,38,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,6,39,A7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,7,40,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,B,7,41,G7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,0,42,Cmaj7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,0,43,Am7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,1,44,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,1,45,,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,1,46,G7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,1,47,G#0,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,2,48,Am7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,2,49,Fmaj7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,3,50,Em7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,3,51,A7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,4,52,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,4,53,,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,4,54,G7(Bm7b5),1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,4,55,G#0(E7),1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,5,56,Am7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,5,57,D7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,6,58,Dm7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,6,59,G7,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,7,60,C6,1952
My One And Only Love,Wood-Mellin,,Ballad,4/4,A,7,61,G7,1952
My Romance,Richard Rodgers,,Medium Swing,4/4,A,0,0,Cmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,0,1,Fmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,1,2,Em7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,1,3,Eb07,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,2,4,Dm7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,2,5,G7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,3,6,Cmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,3,7,E7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,4,8,Am7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,4,9,E7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,5,10,Am7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,5,11,A7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,6,12,Dm7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,6,13,G7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,7,14,Cmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,7,15,C7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,0,16,Fmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,0,17,Bb7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,1,18,Cmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,1,19,C7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,2,20,Fmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,2,21,Bb7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,3,22,Cmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,4,23,F#m7b5,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,4,24,B7b9,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,5,25,Em7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,5,26,Bb7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,6,27,Am7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,6,28,D7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,7,29,Dm7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,B,7,30,G7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,0,31,Cmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,0,32,Fmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,1,33,Em7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,1,34,Eb07,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,2,35,Dm7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,2,36,G7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,3,37,Cmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,3,38,E7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,4,39,Am7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,4,40,E7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,5,41,Am7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,5,42,A7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,6,43,Dm7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,6,44,G7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,7,45,Cmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,A,7,46,C7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,0,47,Fmaj7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,0,48,A7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,1,49,Dm7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,1,50,Dm7/C,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,2,51,Bm7b5,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,2,52,E7b9,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,3,53,Am7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,3,54,Ab7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,4,55,Cmaj7/G,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,4,56,Am7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,5,57,Dm7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,5,58,G7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,6,59,C6,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,6,60,Am7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,7,61,Dm7,1935
My Romance,Richard Rodgers,,Medium Swing,4/4,C,7,62,G7,1935
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,0,0,Ebmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,1,1,Ebmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,2,2,Ebmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,3,3,Ebmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,4,4,Ebmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,5,5,C7#9,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,6,6,Fm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,7,7,Bb7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,8,8,Fm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,9,9,Bb7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,10,10,Fm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,11,11,Bb7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,12,12,Fm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,13,13,Bb7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,14,14,Eb6,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,15,15,Fm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,15,16,Bb7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,16,17,Eb6,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,A,17,18,Eb6,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,B,0,19,Cm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,B,1,20,F7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,B,2,21,Bbmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,B,3,22,Bbmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,B,4,23,Bbm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,B,5,24,Eb7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,B,6,25,Abmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,B,7,26,Abm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,C,0,27,Ebmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,C,1,28,Ebmaj7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,C,2,29,Gm7b5,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,C,3,30,C7#9,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,C,4,31,Fm7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,C,5,32,Bb7,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,C,6,33,Eb6,1986
My Secret Love,Roger Vogel,Eb,Medium Swing,4/4,C,7,34,Eb6,1986
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,0,0,Cmaj7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,1,1,Am7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,2,2,Dm7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,3,3,G7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,4,4,Cmaj7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,5,5,Am7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,6,6,Bm7b5,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,7,7,E7b9,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,8,8,Am,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,9,9,Am,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,10,10,Bm7b5,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,11,11,E7b9,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,12,12,Am7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,13,13,D7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,14,14,Dm7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,A,15,15,G7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,0,16,Gm7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,1,17,C7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,2,18,Fmaj7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,3,19,Fmaj7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,4,20,Fm7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,5,21,Bb7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,6,22,C6/E,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,6,23,Eb07,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,7,24,Dm7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,7,25,G7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,8,26,Cmaj7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,9,27,Cmaj7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,10,28,Cmaj7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,10,29,Dm7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,11,30,Em7,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,11,31,Eb07,1943
My Shining Hour,Harold Arlen,,Medium Swing,4/4,B,12,32,Dm7,1943
